Score,Episodes,Duration_format,Genre_format,Name_format,Source_format,cluster
7,1,23,0,4709,2,1
7,5,14,1,4710,26,1
5,4,2,0,4711,0,1
6,1,59,2,4712,26,1
8,12,24,0,4713,26,1
8,5,18,4,4714,2,1
7,13,23,0,4715,6,1
9,12,24,3,4716,1,1
6,1,4,10,4717,2,1
6,1,9,0,4718,0,1
5,12,24,4,4719,2,1
5,1,13,2,4720,1,1
6,4,1,16,4721,5,1
5,12,3,0,4722,0,1
5,1,83,12,4723,4,1
7,11,2,0,4724,2,1
6,2,20,10,4725,1,1
8,1,23,0,4726,2,1
5,2,15,0,4727,1,1
6,7,6,0,4728,2,1
6,1,30,3,4729,0,1
7,3,6,0,4730,1,1
7,1,64,1,4731,0,1
6,12,23,1,4732,26,1
8,1,117,4,4733,2,1
8,4,23,1,4734,1,1
6,12,7,0,4735,6,1
6,1,100,0,4736,6,1
5,49,10,0,4737,6,1
7,12,23,21,4738,26,1
6,1,3,0,4739,6,1
7,12,23,3,4740,1,1
7,1,106,2,4741,0,1
6,1,14,1,4742,26,1
8,13,24,0,4743,1,1
8,14,15,0,4744,1,1
7,1,94,3,4745,0,1
6,1,20,0,4746,15,1
7,12,3,0,4747,1,1
6,1,4,15,4748,15,1
7,51,12,16,4749,1,1
7,10,2,11,4750,5,1
6,12,4,0,4751,6,1
5,12,2,0,4752,7,1
8,13,24,1,4753,1,1
8,120,5,0,4754,1,1
8,8,30,1,4755,2,1
5,1,15,1,4756,2,1
8,1,59,0,4757,1,1
7,8,25,1,4758,2,1
5,27,2,0,4759,0,1
7,3,20,10,4760,1,1
7,13,23,11,4761,0,1
5,88,25,0,4762,1,1
5,24,25,0,4763,26,1
8,12,24,2,4764,1,1
6,63,10,0,4765,6,1
7,12,24,4,4766,4,1
5,1,15,15,4767,1,1
8,24,14,1,4768,1,1
9,13,24,2,4769,2,1
8,22,25,0,4770,1,1
6,39,11,0,4771,6,1
7,12,24,8,4772,0,1
7,12,25,1,4773,1,1
6,24,23,4,4774,0,1
8,1,97,0,4775,1,1
4,12,8,17,4776,0,1
5,50,1,0,4777,1,1
7,10,24,0,4778,1,1
7,12,24,11,4779,1,1
7,12,24,1,4780,6,1
7,12,25,1,4781,0,1
6,50,23,0,4782,0,1
5,1,20,1,4783,0,1
8,13,14,0,4784,1,1
6,12,4,0,4785,6,1
6,1,42,0,4786,1,1
6,12,3,0,4787,1,1
5,8,6,0,4788,0,1
7,12,23,0,4789,1,1
7,12,23,1,4790,1,1
5,1,11,1,4791,1,1
8,25,23,0,4792,1,1
7,12,24,0,4793,1,1
8,25,24,0,4794,0,1
7,13,24,0,4795,1,1
7,1,24,0,4796,1,1
5,6,1,0,4797,0,1
8,12,24,2,4798,2,1
7,2,26,10,4799,2,1
7,12,24,1,4800,1,1
5,12,9,2,4801,0,1
7,1,10,0,4802,1,1
5,1,2,15,4803,15,1
7,1,24,0,4804,1,1
5,1,3,15,4805,0,1
5,24,2,2,4806,5,1
5,1,3,2,4807,5,1
6,12,23,3,4808,26,1
5,12,13,0,4809,0,1
7,1,51,1,4810,26,1
6,1,15,1,4811,1,1
5,12,12,15,4812,0,1
7,13,24,15,4813,0,1
7,1,55,0,4814,1,1
7,12,24,1,4815,0,1
7,20,14,0,4816,6,1
7,12,24,3,4817,1,1
7,12,24,7,4818,0,1
7,1,101,0,4819,1,1
8,1,106,2,4820,2,1
6,1,2,0,4821,1,1
6,1,2,1,4822,1,1
5,12,7,26,4823,0,1
5,1,7,2,4824,4,1
5,1,30,26,4825,26,1
6,1,23,1,4826,0,1
6,5,4,0,4827,1,1
7,2,25,0,4828,1,1
5,12,40,0,4829,0,1
7,1,104,1,4830,26,1
7,12,23,0,4831,1,1
7,1,86,1,4832,26,1
7,1,89,1,4833,26,1
7,1,93,1,4834,26,1
7,12,23,0,4835,1,1
7,26,23,20,4836,26,1
7,12,24,3,4837,1,1
6,12,4,0,4838,0,1
5,16,12,3,4839,6,1
7,30,16,1,4840,1,1
5,12,15,2,4841,1,1
5,26,13,2,4842,0,1
5,26,15,2,4843,0,1
5,12,12,0,4844,2,1
6,12,13,1,4845,1,1
6,3,1,0,4846,6,1
7,1,89,1,4847,0,1
7,12,23,0,4848,15,1
6,12,4,0,4849,6,1
7,12,24,4,4850,0,1
6,1,24,8,4851,2,1
6,13,3,7,4852,0,1
7,12,2,0,4853,1,1
5,13,3,0,4854,26,1
6,12,23,2,4855,1,1
5,20,1,0,4856,26,1
6,12,24,11,4857,0,1
7,12,24,8,4858,2,1
6,21,2,0,4859,0,1
7,12,23,2,4860,2,1
6,3,15,7,4861,1,1
6,12,23,1,4862,2,1
8,17,24,15,4863,26,1
5,6,3,0,4864,0,1
8,12,24,1,4865,2,1
5,33,30,0,4866,0,1
7,12,23,0,4867,1,1
7,1,27,0,4868,1,1
7,2,16,10,4869,1,1
6,1,24,1,4870,0,1
6,12,23,2,4871,26,1
7,20,14,19,4872,1,1
8,1,47,8,4873,0,1
7,1,17,10,4874,1,1
7,2,27,10,4875,2,1
7,13,23,9,4876,2,1
6,12,24,1,4877,6,1
8,12,23,0,4878,1,1
7,1,26,5,4879,1,1
5,1,8,13,4880,0,1
5,2,8,13,4881,0,1
5,2,8,13,4882,0,1
6,34,7,4,4883,0,1
7,12,11,0,4884,0,1
7,12,23,0,4885,2,1
7,12,24,0,4886,1,1
8,1,53,1,4887,1,1
6,12,23,15,4888,0,1
7,1,69,15,4889,0,1
7,146,24,1,4890,26,1
8,1,93,0,4891,1,1
5,1,13,2,4892,1,1
7,13,23,0,4893,26,1
6,36,12,0,4894,1,1
7,12,24,1,4895,1,1
8,12,23,0,4896,2,1
7,52,24,1,4897,26,1
5,1,1,2,4898,26,1
7,1,4,1,4899,0,1
7,13,23,1,4900,26,1
6,12,2,0,4901,1,1
9,12,24,0,4902,1,1
7,24,25,8,4903,2,1
7,13,24,1,4904,2,1
7,25,24,0,4905,1,1
7,1,15,10,4906,1,1
7,2,24,1,4907,0,1
7,11,24,0,4908,2,1
7,12,23,0,4909,6,1
7,1,63,4,4910,1,1
7,12,2,0,4911,1,1
5,13,2,0,4912,0,1
7,12,24,1,4913,2,1
7,12,23,8,4914,2,1
5,1,76,2,4915,0,1
6,2,25,4,4916,1,1
7,12,23,11,4917,2,1
6,12,4,16,4918,1,1
5,50,3,0,4919,0,1
5,50,5,0,4920,0,1
7,1,24,0,4921,1,1
6,6,2,0,4922,1,1
8,1,6,4,4923,15,1
7,1,28,10,4924,2,1
7,1,6,15,4925,0,1
7,13,3,0,4926,1,1
7,12,23,0,4927,1,1
5,50,24,0,4928,0,1
7,1,22,0,4929,1,1
7,24,23,1,4930,2,1
7,12,24,0,4931,2,1
7,12,23,0,4932,2,1
8,6,24,2,4933,2,1
6,13,24,1,4934,26,1
7,49,24,1,4935,0,1
6,12,3,0,4936,1,1
7,1,82,0,4937,0,1
7,12,18,1,4938,2,1
7,1,71,0,4939,0,1
5,1,5,1,4940,1,1
6,2,18,10,4941,2,1
7,1,74,1,4942,26,1
5,1,10,0,4943,1,1
7,12,23,2,4944,0,1
7,12,23,5,4945,1,1
5,4,11,0,4946,0,1
6,12,24,3,4947,2,1
8,1,48,2,4948,2,1
8,1,47,2,4949,2,1
8,1,48,2,4950,2,1
7,12,23,3,4951,1,1
5,12,9,3,4952,1,1
7,3,30,10,4953,0,1
6,12,4,16,4954,0,1
5,12,4,16,4955,0,1
6,2,21,7,4956,2,1
5,12,4,16,4957,0,1
6,10,23,0,4958,1,1
5,26,22,0,4959,0,1
7,1,1,15,4960,0,1
8,12,23,0,4961,6,1
7,24,14,2,4962,2,1
6,12,23,1,4963,1,1
8,1,112,1,4964,0,1
8,6,24,2,4965,0,1
7,6,4,22,4966,2,1
5,12,25,1,4967,0,1
8,12,24,0,4968,1,1
7,1,1,15,4969,26,1
6,13,4,7,4970,0,1
7,13,23,15,4971,15,1
8,2,25,6,4972,1,1
7,2,4,16,4973,1,1
7,25,23,0,4974,0,1
7,12,23,2,4975,2,1
6,1,90,4,4976,1,1
6,12,8,1,4977,2,1
8,1,1,0,4978,1,1
6,12,23,3,4979,0,1
6,12,23,0,4980,1,1
5,1,53,5,4981,0,1
7,2,16,10,4982,2,1
6,2,26,1,4983,1,1
7,1,23,0,4984,6,1
8,1,93,0,4985,2,1
6,1,24,7,4986,0,1
6,10,25,1,4987,1,1
7,1,98,0,4988,26,1
7,1,102,2,4989,4,1
8,11,22,1,4990,1,1
6,12,22,0,4991,2,1
8,1,82,1,4992,0,1
8,24,24,2,4993,1,1
7,2,46,2,4994,0,1
6,12,23,0,4995,1,1
8,22,24,1,4996,0,1
6,13,24,6,4997,1,1
6,50,23,1,4998,1,1
7,170,23,0,4999,1,1
8,24,24,1,5000,1,1
7,12,23,8,5001,1,1
6,1,40,9,5002,2,1
9,11,23,3,5003,1,1
9,13,25,2,5004,6,1
6,12,11,3,5005,2,1
7,3,22,1,5006,1,1
8,24,24,0,5007,1,1
6,23,1,0,5008,0,1
6,1,3,0,5009,1,1
7,12,23,0,5010,1,1
7,26,23,4,5011,2,1
6,4,2,0,5012,1,1
5,1,1,0,5013,0,1
8,24,24,0,5014,1,1
7,1,26,10,5015,2,1
7,2,9,1,5016,26,1
7,1,26,1,5017,0,1
7,1,25,3,5018,1,1
7,3,28,1,5019,0,1
7,25,23,1,5020,2,1
5,26,22,0,5021,0,1
6,20,13,1,5022,6,1
7,12,23,2,5023,1,1
5,13,14,0,5024,6,1
5,12,7,26,5025,0,1
6,1,23,6,5026,1,1
6,13,3,7,5027,0,1
7,2,20,10,5028,2,1
5,37,24,4,5029,1,1
8,24,24,0,5030,1,1
7,59,24,2,5031,0,1
5,1,49,5,5032,5,1
5,12,24,15,5033,2,1
7,51,24,8,5034,26,1
7,1,117,2,5035,0,1
5,12,1,0,5036,0,1
8,12,23,0,5037,1,1
7,12,24,0,5038,0,1
7,1,95,0,5039,1,1
8,12,24,11,5040,0,1
5,12,3,3,5041,1,1
7,12,23,0,5042,1,1
6,1,61,11,5043,0,1
5,70,5,0,5044,1,1
7,12,23,0,5045,26,1
6,52,23,26,5046,26,1
7,12,24,3,5047,0,1
5,45,3,0,5048,1,1
5,50,2,0,5049,0,1
7,12,24,0,5050,26,1
7,120,24,1,5051,26,1
5,1,24,0,5052,5,1
7,12,12,0,5053,1,1
6,6,3,0,5054,1,1
5,12,5,0,5055,1,1
5,27,1,0,5056,1,1
7,2,15,10,5057,2,1
7,51,24,1,5058,0,1
8,12,12,0,5059,1,1
6,6,24,1,5060,0,1
8,12,24,0,5061,1,1
7,13,24,15,5062,26,1
5,51,23,2,5063,0,1
7,12,24,3,5064,1,1
7,12,24,3,5065,1,1
6,15,14,5,5066,1,1
6,1,10,8,5067,26,1
7,1,96,0,5068,0,1
7,1,24,10,5069,1,1
7,12,24,1,5070,1,1
7,6,23,7,5071,0,1
8,13,23,8,5072,1,1
7,26,3,0,5073,1,1
8,12,22,11,5074,1,1
8,1,8,15,5075,15,1
6,1,24,1,5076,1,1
7,12,3,0,5077,6,1
6,1,24,0,5078,1,1
5,2,49,20,5079,1,1
7,2,16,10,5080,2,1
7,12,20,0,5081,0,1
8,24,24,2,5082,1,1
6,12,1,1,5083,0,1
8,25,23,0,5084,1,1
5,13,4,7,5085,0,1
8,13,23,1,5086,2,1
8,13,23,0,5087,1,1
7,12,24,1,5088,2,1
7,12,23,0,5089,1,1
8,12,23,1,5090,2,1
6,1,9,0,5091,26,1
8,1,115,3,5092,2,1
7,1,50,1,5093,1,1
5,12,9,3,5094,2,1
8,10,25,1,5095,1,1
5,10,3,2,5096,26,1
6,1,92,4,5097,0,1
7,1,90,4,5098,0,1
5,1,24,4,5099,0,1
7,1,6,11,5100,1,1
6,1,16,10,5101,1,1
9,22,25,3,5102,1,1
7,1,56,0,5103,0,1
6,12,23,0,5104,1,1
6,12,24,0,5105,2,1
5,10,7,16,5106,6,1
7,26,23,16,5107,2,1
8,12,23,0,5108,1,1
7,1,105,0,5109,1,1
6,10,3,0,5110,1,1
6,10,3,0,5111,1,1
8,12,25,1,5112,0,1
8,12,23,2,5113,1,1
9,7,22,0,5114,2,1
6,13,23,7,5115,26,1
7,13,23,0,5116,26,1
6,12,23,0,5117,6,1
6,12,23,2,5118,26,1
5,12,24,0,5119,2,1
6,24,23,0,5120,0,1
6,2,16,4,5121,0,1
7,1,23,0,5122,1,1
7,12,22,0,5123,1,1
6,32,9,12,5124,6,1
8,1,26,2,5125,1,1
7,12,12,0,5126,1,1
7,24,24,1,5127,6,1
6,25,24,0,5128,0,1
5,50,3,0,5129,0,1
7,1,22,0,5130,2,1
6,13,1,0,5131,1,1
7,12,2,0,5132,1,1
7,12,23,0,5133,1,1
8,1,2,15,5134,0,1
7,12,23,0,5135,2,1
6,1,23,8,5136,2,1
8,1,1,1,5137,1,1
7,1,57,1,5138,1,1
6,12,23,0,5139,0,1
6,12,24,11,5140,0,1
4,2,44,0,5141,0,1
7,1,24,7,5142,0,1
6,1,21,1,5143,26,1
8,4,23,11,5144,6,1
5,50,1,0,5145,0,1
6,10,3,6,5146,1,1
7,13,3,0,5147,6,1
8,12,24,8,5148,0,1
8,12,24,3,5149,2,1
6,25,4,17,5150,0,1
7,2,27,8,5151,2,1
7,2,13,0,5152,1,1
5,1,2,16,5153,0,1
5,1,2,15,5154,0,1
7,12,23,0,5155,1,1
8,12,24,1,5156,1,1
5,1,22,16,5157,0,1
7,5,11,1,5158,0,1
5,85,40,0,5159,1,1
7,2,16,10,5160,1,1
7,24,23,1,5161,0,1
7,1,24,11,5162,0,1
8,1,93,0,5163,2,1
5,12,5,3,5164,1,1
6,5,14,1,5165,26,1
7,12,23,3,5166,0,1
5,10,19,0,5167,5,1
8,1,2,0,5168,1,1
8,13,13,0,5169,1,1
7,1,26,0,5170,1,1
6,1,24,1,5171,1,1
8,1,90,3,5172,2,1
8,1,101,3,5173,2,1
5,3,1,1,5174,26,1
6,10,23,0,5175,6,1
6,13,4,7,5176,0,1
4,12,3,0,5177,2,1
5,50,24,1,5178,1,1
6,9,3,0,5179,0,1
7,1,109,2,5180,1,1
7,12,23,0,5181,1,1
7,6,24,2,5182,6,1
5,1,24,1,5183,1,1
9,12,23,1,5184,1,1
8,13,11,13,5185,1,1
8,12,24,6,5186,1,1
8,25,24,1,5187,2,1
8,1,110,1,5188,1,1
7,1,23,2,5189,26,1
5,13,4,0,5190,0,1
5,12,5,16,5191,0,1
7,1,27,10,5192,2,1
7,12,24,0,5193,6,1
7,12,23,1,5194,1,1
6,12,23,1,5195,0,1
8,12,23,4,5196,6,1
9,13,23,0,5197,0,1
7,1,135,0,5198,0,1
9,13,23,0,5199,1,1
7,12,23,1,5200,0,1
8,1,111,1,5201,0,1
7,24,24,1,5202,0,1
8,1,115,2,5203,0,1
8,24,22,0,5204,1,1
8,12,23,0,5205,1,1
7,2,45,1,5206,2,1
7,13,3,0,5207,1,1
7,12,23,1,5208,2,1
5,10,3,0,5209,0,1
6,2,21,10,5210,1,1
7,12,23,0,5211,2,1
6,24,1,0,5212,1,1
7,12,24,1,5213,1,1
7,1,99,1,5214,1,1
5,6,1,0,5215,26,1
5,24,23,1,5216,1,1
7,1,21,2,5217,0,1
8,11,22,0,5218,6,1
4,12,3,0,5219,1,1
8,51,23,0,5220,1,1
7,1,32,1,5221,0,1
8,1,111,0,5222,0,1
7,12,23,0,5223,2,1
7,16,23,5,5224,26,1
5,10,23,2,5225,2,1
5,12,3,1,5226,0,1
6,12,23,2,5227,26,1
6,12,23,20,5228,0,1
7,1,25,10,5229,2,1
6,24,24,1,5230,26,1
6,26,24,1,5231,26,1
5,12,23,3,5232,2,1
8,12,23,1,5233,1,1
5,23,23,2,5234,1,1
6,1,8,0,5235,1,1
6,12,23,0,5236,26,1
8,10,23,0,5237,6,1
7,12,24,1,5238,0,1
5,12,23,2,5239,1,1
7,1,24,0,5240,6,1
7,12,12,0,5241,1,1
5,1,3,15,5242,15,1
6,1,4,15,5243,0,1
8,12,23,2,5244,1,1
6,1,5,15,5245,15,1
5,1,5,15,5246,15,1
9,1,108,3,5247,2,1
6,1,7,15,5248,15,1
5,1,2,15,5249,15,1
5,1,3,15,5250,15,1
8,3,25,1,5251,2,1
6,12,12,0,5252,6,1
6,12,24,0,5253,1,1
5,25,2,29,5254,0,1
6,1,15,10,5255,1,1
7,24,24,1,5256,0,1
7,12,15,0,5257,2,1
8,21,16,0,5258,6,1
5,12,14,0,5259,26,1
6,3,2,0,5260,0,1
7,1,34,15,5261,26,1
6,1,100,1,5262,0,1
6,12,5,0,5263,0,1
6,1,90,1,5264,1,1
6,12,4,11,5265,7,1
8,1,58,11,5266,1,1
8,6,23,0,5267,15,1
7,1,30,10,5268,2,1
6,10,12,0,5269,1,1
6,1,28,2,5270,15,1
5,2,53,13,5271,0,1
6,12,23,8,5272,6,1
7,26,7,0,5273,1,1
6,12,24,3,5274,1,1
6,13,7,0,5275,6,1
8,2,23,3,5276,1,1
4,10,5,1,5277,26,1
7,15,16,1,5278,6,1
7,10,12,2,5279,2,1
8,12,23,0,5280,1,1
7,1,15,4,5281,1,1
6,12,23,0,5282,0,1
6,12,24,1,5283,2,1
7,12,11,0,5284,6,1
5,1,2,15,5285,0,1
8,4,25,1,5286,2,1
8,4,25,1,5287,2,1
8,4,25,1,5288,2,1
6,12,15,4,5289,6,1
7,12,23,0,5290,2,1
7,26,23,1,5291,2,1
6,26,14,1,5292,26,1
8,25,23,0,5293,1,1
5,12,23,1,5294,26,1
7,1,98,0,5295,0,1
6,12,1,0,5296,1,1
8,13,23,0,5297,0,1
8,24,24,1,5298,2,1
7,12,23,1,5299,2,1
7,12,24,15,5300,15,1
6,6,3,1,5301,0,1
7,12,20,0,5302,2,1
7,3,3,3,5303,0,1
7,13,2,0,5304,1,1
5,12,23,1,5305,2,1
7,12,24,1,5306,1,1
6,6,28,1,5307,2,1
6,20,24,1,5308,2,1
7,12,24,0,5309,6,1
5,1,23,1,5310,2,1
6,12,24,3,5311,1,1
6,1,25,15,5312,26,1
7,76,24,1,5313,1,1
7,12,23,8,5314,0,1
8,1,104,3,5315,1,1
7,1,15,0,5316,0,1
6,1,1,4,5317,2,1
8,15,15,0,5318,1,1
7,12,23,3,5319,1,1
5,115,24,0,5320,0,1
7,1,56,0,5321,1,1
5,1,45,13,5322,1,1
8,13,24,1,5323,0,1
7,25,24,0,5324,1,1
7,1,105,0,5325,1,1
6,2,58,2,5326,1,1
7,12,23,2,5327,26,1
8,49,24,1,5328,0,1
6,1,1,15,5329,0,1
5,47,30,0,5330,0,1
5,2,20,0,5331,1,1
6,1,4,0,5332,1,1
5,10,23,0,5333,2,1
7,12,24,0,5334,2,1
8,24,22,1,5335,1,1
7,12,25,0,5336,1,1
8,13,24,3,5337,2,1
7,12,25,0,5338,2,1
6,12,22,1,5339,1,1
7,1,93,1,5340,0,1
7,1,59,1,5341,2,1
7,4,7,0,5342,0,1
8,1,2,1,5343,1,1
8,12,23,0,5344,0,1
6,1,3,15,5345,15,1
5,24,15,1,5346,1,1
7,12,23,0,5347,1,1
6,12,3,16,5348,1,1
7,2,27,10,5349,2,1
5,1,35,5,5350,0,1
8,26,23,3,5351,2,1
6,1,16,10,5352,1,1
5,1,25,5,5353,0,1
6,26,22,1,5354,6,1
5,1,3,15,5355,15,1
5,1,4,4,5356,15,1
5,1,3,4,5357,15,1
5,10,2,0,5358,2,1
6,12,4,0,5359,0,1
7,10,15,2,5360,2,1
7,12,15,2,5361,2,1
7,12,22,11,5362,1,1
6,12,8,0,5363,0,1
7,12,23,0,5364,1,1
7,1,101,1,5365,0,1
7,12,23,0,5366,1,1
8,8,14,0,5367,1,1
7,26,17,0,5368,1,1
6,1,24,0,5369,26,1
7,1,23,0,5370,0,1
6,12,23,1,5371,26,1
7,1,6,16,5372,1,1
9,12,24,0,5373,1,1
6,12,6,11,5374,6,1
5,1,2,15,5375,0,1
5,10,5,2,5376,1,1
7,15,19,0,5377,6,1
5,8,15,4,5378,1,1
5,1,57,4,5379,1,1
6,1,82,1,5380,0,1
6,1,40,1,5381,0,1
7,13,23,1,5382,1,1
7,10,24,0,5383,1,1
5,11,6,0,5384,1,1
7,13,23,1,5385,2,1
7,12,24,0,5386,0,1
8,1,96,1,5387,1,1
7,12,23,0,5388,6,1
7,12,23,1,5389,6,1
8,10,15,0,5390,1,1
7,11,23,0,5391,6,1
8,42,16,1,5392,1,1
7,52,22,1,5393,1,1
7,1,98,2,5394,0,1
6,12,3,0,5395,1,1
6,12,12,0,5396,0,1
8,1,100,1,5397,1,1
8,12,24,6,5398,1,1
7,4,23,0,5399,1,1
7,2,15,0,5400,1,1
6,8,3,0,5401,26,1
7,1,16,11,5402,1,1
5,12,23,0,5403,1,1
7,39,1,0,5404,6,1
8,1,71,0,5405,1,1
6,1,2,1,5406,1,1
6,12,15,1,5407,2,1
8,6,28,0,5408,2,1
8,24,23,6,5409,1,1
5,1,1,1,5410,1,1
5,50,15,0,5411,0,1
6,6,4,22,5412,1,1
7,50,23,0,5413,26,1
8,1,100,8,5414,0,1
7,1,24,2,5415,1,1
8,13,13,0,5416,1,1
7,12,24,0,5417,0,1
6,12,11,3,5418,2,1
8,1,98,1,5419,2,1
8,3,27,1,5420,2,1
7,12,24,3,5421,1,1
7,2,15,10,5422,2,1
8,1,34,2,5423,2,1
5,50,24,13,5424,26,1
8,12,24,0,5425,1,1
6,12,13,15,5426,1,1
5,25,24,5,5427,1,1
7,97,23,0,5428,1,1
8,13,23,0,5429,1,1
8,26,20,1,5430,2,1
6,12,24,1,5431,26,1
5,8,30,0,5432,0,1
5,50,24,1,5433,0,1
8,12,23,0,5434,1,1
5,2,5,2,5435,1,1
6,1,25,16,5436,0,1
7,12,23,19,5437,6,1
6,12,12,3,5438,2,1
7,12,19,1,5439,2,1
7,12,20,1,5440,2,1
7,21,24,1,5441,1,1
7,50,24,8,5442,26,1
7,12,23,0,5443,1,1
7,1,85,3,5444,1,1
8,15,24,1,5445,2,1
7,20,20,3,5446,2,1
7,12,23,0,5447,2,1
7,12,24,1,5448,0,1
7,12,23,1,5449,26,1
5,2,4,1,5450,26,1
6,25,24,1,5451,0,1
6,12,23,0,5452,26,1
5,12,3,0,5453,6,1
7,13,24,9,5454,1,1
6,1,117,1,5455,26,1
6,8,5,2,5456,26,1
5,1,51,5,5457,0,1
6,12,24,2,5458,26,1
6,9,3,0,5459,1,1
5,50,5,20,5460,0,1
7,12,15,0,5461,2,1
7,12,23,2,5462,0,1
5,13,3,22,5463,6,1
7,49,24,0,5464,26,1
5,26,12,2,5465,0,1
7,24,23,0,5466,1,1
6,24,22,1,5467,1,1
7,12,24,0,5468,2,1
7,1,82,0,5469,2,1
7,12,23,1,5470,2,1
5,13,1,0,5471,0,1
5,32,9,12,5472,6,1
5,12,24,1,5473,26,1
9,24,22,3,5474,1,1
6,1,3,15,5475,1,1
6,12,22,1,5476,1,1
7,12,23,0,5477,2,1
7,3,26,3,5478,0,1
7,50,24,0,5479,1,1
8,1,118,2,5480,2,1
6,7,1,0,5481,1,1
8,11,22,1,5482,0,1
5,40,5,2,5483,0,1
8,24,23,2,5484,2,1
7,24,12,0,5485,2,1
8,24,22,4,5486,0,1
6,12,22,1,5487,0,1
6,11,23,1,5488,26,1
7,1,1,1,5489,0,1
7,1,1,1,5490,0,1
8,1,67,1,5491,0,1
6,12,23,2,5492,2,1
7,36,24,1,5493,1,1
4,12,4,0,5494,0,1
7,10,26,1,5495,2,1
8,13,24,0,5496,2,1
7,18,23,19,5497,2,1
7,12,24,0,5498,1,1
6,12,23,16,5499,0,1
7,12,23,0,5500,1,1
7,23,24,0,5501,26,1
9,14,24,0,5502,1,1
7,13,24,0,5503,0,1
8,13,24,3,5504,0,1
7,1,90,1,5505,0,1
7,1,23,1,5506,2,1
6,13,23,1,5507,0,1
9,13,24,0,5508,6,1
7,1,95,0,5509,1,1
7,12,24,3,5510,1,1
8,24,24,1,5511,1,1
9,24,24,1,5512,1,1
6,13,23,7,5513,1,1
7,12,24,19,5514,2,1
6,10,24,1,5515,26,1
5,12,5,0,5516,1,1
6,12,23,1,5517,0,1
7,16,17,0,5518,6,1
7,12,23,1,5519,0,1
6,13,23,1,5520,2,1
7,12,23,1,5521,0,1
7,12,23,0,5522,1,1
5,1,24,4,5523,1,1
6,12,24,1,5524,26,1
7,2,26,0,5525,1,1
7,12,24,2,5526,1,1
7,8,1,16,5527,0,1
7,13,23,0,5528,1,1
7,12,24,1,5529,26,1
8,12,23,0,5530,1,1
7,12,21,0,5531,2,1
6,24,11,11,5532,2,1
5,24,12,11,5533,2,1
7,3,18,1,5534,0,1
6,11,4,0,5535,0,1
6,12,24,0,5536,26,1
6,12,24,0,5537,1,1
6,1,7,2,5538,26,1
5,3,14,29,5539,1,1
6,1,23,1,5540,0,1
8,13,23,1,5541,2,1
8,1,94,0,5542,2,1
8,1,103,1,5543,0,1
7,12,24,0,5544,1,1
7,1,24,0,5545,2,1
7,12,23,0,5546,1,1
6,25,15,11,5547,1,1
5,12,23,1,5548,2,1
6,33,26,0,5549,1,1
7,1,90,1,5550,2,1
5,12,23,1,5551,6,1
8,1,31,0,5552,1,1
9,12,22,4,5553,1,1
6,1,1,28,5554,0,1
8,13,24,11,5555,1,1
5,26,23,5,5556,0,1
6,12,24,1,5557,1,1
8,1,2,0,5558,0,1
6,13,24,1,5559,1,1
7,1,30,10,5560,2,1
5,12,23,1,5561,26,1
8,13,24,15,5562,0,1
8,13,23,15,5563,1,1
7,1,22,1,5564,1,1
7,12,24,0,5565,1,1
6,13,4,7,5566,0,1
7,12,13,2,5567,2,1
7,12,13,2,5568,2,1
6,12,12,2,5569,2,1
6,1,90,1,5570,0,1
5,20,1,16,5571,1,1
5,50,24,4,5572,0,1
7,12,12,0,5573,1,1
8,24,3,0,5574,6,1
7,12,23,0,5575,6,1
8,12,26,1,5576,2,1
8,3,28,1,5577,0,1
6,12,3,0,5578,1,1
5,12,23,1,5579,26,1
8,12,22,11,5580,1,1
8,13,23,0,5581,6,1
6,1,75,6,5582,0,1
8,15,24,15,5583,26,1
8,23,23,0,5584,2,1
5,55,24,2,5585,0,1
6,1,100,0,5586,26,1
7,1,62,4,5587,0,1
8,12,24,3,5588,0,1
7,12,25,0,5589,1,1
8,12,23,0,5590,0,1
5,8,3,2,5591,0,1
7,12,25,3,5592,1,1
7,24,23,0,5593,2,1
8,10,15,0,5594,1,1
7,1,1,0,5595,1,1
9,1,140,2,5596,2,1
7,13,7,0,5597,6,1
8,12,23,1,5598,1,1
7,12,23,0,5599,1,1
9,39,23,1,5600,1,1
6,12,3,0,5601,1,1
7,12,23,0,5602,1,1
5,12,24,1,5603,0,1
6,12,23,1,5604,2,1
8,12,25,0,5605,1,1
9,26,23,1,5606,1,1
8,12,23,1,5607,1,1
6,12,13,0,5608,1,1
7,12,23,1,5609,0,1
5,50,24,4,5610,0,1
5,10,6,0,5611,0,1
7,12,23,8,5612,1,1
5,10,5,0,5613,5,1
5,17,30,0,5614,0,1
5,30,1,3,5615,1,1
6,1,97,1,5616,26,1
7,63,10,1,5617,26,1
7,3,8,0,5618,0,1
7,12,23,2,5619,0,1
6,1,13,4,5620,2,1
8,13,23,3,5621,1,1
6,13,24,1,5622,26,1
8,21,23,1,5623,26,1
7,1,89,1,5624,26,1
5,1,24,1,5625,26,1
8,1,94,0,5626,0,1
7,24,3,0,5627,1,1
6,12,23,8,5628,26,1
6,1,24,10,5629,1,1
7,24,23,3,5630,1,1
5,13,4,0,5631,26,1
5,16,6,0,5632,26,1
5,1,17,1,5633,1,1
8,12,23,0,5634,6,1
5,26,12,5,5635,26,1
6,12,24,2,5636,26,1
6,12,24,1,5637,26,1
7,24,24,0,5638,0,1
6,11,5,0,5639,1,1
