anime_id,name,genre,type,episodes,rating,mean_rating
18005,8012,8747,8780,26,6.44,1.6666666666666667
24237,7133,8747,9840,2,5.57,0.6666666666666666
7836,8417,8747,9885,10,5.59,2.0
31177,8747,8747,8780,3,4.0,4.0
17819,2369,8747,9813,1,7.27,4.932249322493225
3131,5176,8747,8780,47,6.5,3.7
10162,76,8756,8780,11,8.56,7.35038804254096
9777,7580,8756,9813,2,5.06,3.4782608695652173
25915,8528,8756,9885,1,6.07,4.0
23267,8447,8756,9868,1,4.36,2.75
12863,3420,8756,8780,51,6.98,5.113207547169812
2953,4162,8756,8768,1,6.77,5.224525043177893
18577,8411,8756,9840,52,5.6,3.5
30289,6546,8756,9813,5,5.99,4.5
20909,3957,8756,9813,7,6.82,4.650837988826815
10511,7111,8756,9813,6,5.59,3.6666666666666665
23151,6235,8756,8780,13,6.15,4.190751445086705
13085,7268,8756,9868,1,5.44,3.5
31777,6648,8756,8780,12,5.93,4.666666666666667
33273,7933,8756,9840,20,4.87,1.0
33174,8415,8756,9885,1,4.1,3.0
23899,8298,8756,9813,3,4.67,1.0
15159,2597,8756,9813,1,7.2,5.041666666666667
30499,6616,8756,9813,12,5.95,4.673469387755102
29742,7940,8756,9840,13,5.2,3.0
23901,8297,8756,8780,22,5.58,3.0
2931,2639,8756,8780,24,7.19,5.543307086614173
29347,7356,8756,9813,1,5.34,3.0714285714285716
13083,6986,8756,9868,1,5.69,4.8
32190,4659,8756,9813,1,6.65,5.60377358490566
10905,5420,8756,9813,6,6.43,4.35
9423,6022,8756,9840,1,6.24,3.75
23439,4148,8756,9840,1,6.78,5.0
24807,7467,8756,9840,1,5.21,1.0
13375,7018,8756,9813,1,5.67,4.441860465116279
13373,6724,8756,9813,1,5.88,4.4
30393,7385,8756,9868,1,5.3,3.0
13283,5163,8756,9885,4,6.5,5.461538461538462
30053,6582,8756,9868,1,5.97,6.0
19953,5249,8756,9885,2,6.49,4.747787610619469
2950,2782,8756,9868,1,7.15,5.7377358490566035
9344,5144,8756,9813,2,6.52,3.7142857142857144
30397,8375,8756,9868,1,3.96,3.0
7547,5125,8756,9868,1,6.52,5.5
17891,6647,8756,8768,1,5.93,1.0
15535,7060,8756,9885,1,5.64,4.338624338624339
10832,5640,8756,9813,7,6.36,4.56701030927835
5299,7540,8756,9868,1,5.11,2.4444444444444446
7709,8475,8756,9813,1,5.24,3.6666666666666665
13469,1785,8756,9885,1,7.43,5.607518796992482
29397,8489,8756,9840,1,4.12,2.3333333333333335
29391,8490,8756,9840,7,3.59,3.6666666666666665
30394,7069,8756,9868,1,5.63,2.0
8680,7408,8756,8768,1,5.27,3.7777777777777777
3691,5105,8756,8780,29,6.53,2.6666666666666665
32251,8356,8756,9840,6,5.18,5.0
7518,6565,8756,8768,1,5.98,4.844444444444444
8661,7668,8756,8768,1,4.86,1.8571428571428572
8178,5706,8756,9885,1,6.34,4.3125
17249,855,8756,8780,51,7.79,5.9523809523809526
4202,3014,8756,9813,2,7.09,6.173913043478261
24975,6550,8756,9813,10,5.99,6.0
8626,6999,8756,8768,1,5.68,3.9
6209,3415,8756,9813,11,6.98,4.52027027027027
30088,4735,8756,9813,4,6.63,4.0
13639,5360,8756,9868,1,6.45,5.186567164179104
31111,6167,8756,9813,3,6.18,5.0
29979,7822,8756,9840,1,3.88,2.6666666666666665
19337,7005,8756,9840,4,5.68,3.0
7955,8657,8756,8780,52,7.09,1.6666666666666667
20555,5952,8756,8780,12,6.26,4.794326241134752
9119,4109,8756,8780,170,6.78,6.733333333333333
31107,7190,8756,9813,1,5.52,3.5
4991,4995,8756,9813,1,6.56,4.636363636363637
1926,6113,8756,8768,1,6.2,4.670329670329671
6150,8142,8756,9868,1,6.13,3.0
31377,6833,8756,9840,1,5.81,4.0
9938,1595,8756,8780,12,7.48,6.23574144486692
30392,8182,8756,9868,1,5.4,3.0
9689,7463,8756,9840,5,5.21,2.2
10804,1828,8756,9813,1,7.42,5.872413793103449
8731,7183,8756,8768,1,5.52,4.181818181818182
31252,6870,8756,8768,1,5.79,5.166666666666667
5468,8756,8756,8780,14,6.5,4.5
15431,4006,8756,9885,1,6.81,5.079861111111111
25377,7303,8756,9840,1,5.4,3.0
30437,4585,8756,8780,12,6.67,5.114922813036021
21267,6845,8756,8780,4,5.8,4.848101265822785
13563,5432,8756,9840,4,6.42,5.333333333333333
10257,1263,8756,8780,51,7.6,5.5174825174825175
18353,8069,8756,9840,2,3.34,1.6666666666666667
4091,6337,8756,9868,1,6.1,4.709677419354839
28347,8066,8756,9813,1,4.54,6.333333333333333
19233,6863,8756,9868,1,5.79,3.4545454545454546
18953,6183,8756,9840,1,6.17,3.9107142857142856
15533,7276,8756,9813,2,5.43,2.857142857142857
17957,8106,8756,9885,1,6.63,3.75
30743,8211,8756,9885,1,6.36,4.5
9957,3759,8756,9868,1,6.87,3.0
10859,7508,8756,9840,1,5.15,4.509090909090909
26347,8014,8756,9840,4,4.33,1.0
8671,7621,8756,8768,1,4.97,1.6666666666666667
17637,4868,8756,9840,10,6.59,5.341708542713568
1982,7160,8756,9868,1,5.55,3.8347826086956522
25271,6981,8756,9813,1,5.71,3.8974358974358974
19069,8430,8756,9885,1,5.31,0.3333333333333333
25109,8165,8756,9840,2,4.8,1.0
6935,7349,8756,9813,1,5.35,5.142857142857143
21649,6226,8756,9885,1,6.15,5.159574468085107
31144,4610,8756,9813,1,6.66,4.426229508196721
20951,7136,8756,9813,1,5.56,3.769230769230769
8719,7348,8756,8768,1,5.35,3.0
18411,2507,8756,8780,12,7.23,5.682905225863596
6688,5743,8756,9868,1,6.33,5.428571428571429
11113,437,8756,9813,4,8.07,6.325734853029394
30851,6230,8756,8780,13,6.15,5.333333333333333
27741,4619,8756,8780,13,6.66,4.901234567901234
9441,806,8756,8780,13,7.82,5.923699421965318
15077,1885,8756,9885,1,7.41,6.22680412371134
8669,6861,8756,8768,1,5.79,2.625
6491,7145,8756,9840,12,5.56,5.2
29395,8008,8756,9840,2,3.81,1.3333333333333333
31512,7332,8756,9840,1,5.37,5.0
28401,6957,8756,8780,13,5.72,4.333333333333333
13427,6817,8756,9840,7,5.82,4.758620689655173
13495,5996,8756,9813,1,6.25,5.0
1040,3320,8756,8780,47,7.01,4.576923076923077
31697,8730,8756,9813,2,4.29,2.0
28077,6935,8756,9813,1,5.74,4.1
10407,6960,8756,9813,1,5.72,2.3333333333333335
23897,5615,8756,8780,20,6.37,3.0
29511,5583,8756,9868,1,6.38,4.821782178217822
29323,6507,8756,9813,1,6.02,5.666666666666667
8539,8665,8765,9868,1,5.87,2.5
23057,7796,8765,9868,1,4.25,1.7647058823529411
4823,6650,8765,8780,26,5.93,4.659574468085107
9662,7043,8765,9840,1,5.65,4.0
28951,7553,8765,9868,1,5.09,2.6666666666666665
28843,7786,8765,9868,1,4.31,4.555555555555555
11915,7840,8765,9840,2,3.65,3.413793103448276
16606,7826,8765,9840,1,3.84,2.5
11691,7727,8765,9840,1,4.66,4.230769230769231
3906,5544,8765,9885,1,6.39,3.8461538461538463
6472,4716,8765,8780,35,6.63,4.5
7025,7576,8765,9868,1,5.06,3.4193548387096775
34048,6170,8765,9868,1,6.18,6.0
30948,7371,8765,8780,13,5.33,4.24198250728863
12769,8765,8765,9885,4,5.14,2.0
28953,7389,8765,9868,1,5.3,2.2
6809,6367,8765,9885,1,6.09,5.103092783505154
4044,5344,8765,8780,26,6.46,3.857142857142857
10417,6967,8765,9885,1,5.71,4.672941176470588
6276,5627,8765,9885,1,6.37,5.1066666666666665
8682,7163,8765,9840,1,5.55,3.0
8920,6741,8765,9885,1,5.87,4.125
30659,7625,8765,9868,1,4.96,2.25
4085,5106,8765,9885,3,6.53,5.5
31634,7859,8765,9840,1,2.67,2.5833333333333335
23063,7674,8765,9868,1,4.85,1.6666666666666667
32894,7852,8765,9840,1,3.33,3.7142857142857144
23059,7753,8765,9868,1,4.54,2.888888888888889
9829,6304,8765,9885,3,6.12,3.75
30077,7468,8768,8768,1,5.21,4.5
25857,4010,8768,9868,1,6.81,3.4
30074,7518,8768,8768,1,5.14,4.5
22059,7450,8768,8768,1,5.23,4.285714285714286
24843,7521,8768,8768,1,5.13,2.3333333333333335
20855,6217,8768,8768,1,6.15,3.4
4126,6223,8768,8768,1,6.15,5.2
30431,7528,8768,8768,1,5.12,1.0
10584,7476,8768,8768,1,5.19,3.0384615384615383
13513,7529,8768,9868,1,5.12,3.15
5017,7471,8768,8768,1,5.21,4.519230769230769
32803,7473,8768,8768,1,5.2,3.0
11583,4648,8768,8768,1,6.65,4.854166666666667
28765,7443,8768,9868,1,5.24,5.333333333333333
21891,7534,8768,8768,1,5.12,2.0
21707,4009,8768,9868,1,6.81,3.6666666666666665
8732,7527,8768,8768,1,5.13,2.0
6769,7497,8768,9868,1,5.16,3.8085106382978724
10941,7157,8768,8768,1,5.55,4.333333333333333
30073,7435,8768,8768,1,5.25,5.0
12935,4273,8768,8768,1,6.75,4.583333333333333
31908,6909,8768,8768,1,5.77,3.0
6667,6900,8768,8768,1,5.77,4.255813953488372
30234,6891,8768,8768,1,5.77,6.333333333333333
5016,4285,8768,8768,14,6.74,5.2956521739130435
8697,6873,8768,8768,1,5.79,4.636363636363637
33236,6478,8768,8768,1,6.03,4.5
10445,1293,8768,8768,1,7.59,5.681933842239186
11795,6480,8768,8768,1,6.03,4.533333333333333
32730,4295,8768,9813,1,6.73,4.222222222222222
22293,6848,8768,8768,1,5.8,2.0
21715,6836,8768,8768,1,5.81,1.0
1958,4309,8768,8768,1,6.74,5.168674698795181
11511,6827,8768,8768,1,5.81,3.727272727272727
8635,4345,8768,9885,1,6.73,4.67741935483871
30425,6916,8768,8768,1,5.76,3.0
19137,6920,8768,8768,1,5.75,3.303030303030303
6137,4504,8768,8768,1,6.69,5.16
32761,6921,8768,8768,1,5.75,4.0
23917,7009,8768,8768,1,5.68,1.5
29778,6419,8768,8768,1,6.06,6.0
24321,7000,8768,8768,1,5.68,1.2
9650,6998,8768,8768,2,5.68,4.090909090909091
6777,6978,8768,8768,1,5.7,4.8
32781,6959,8768,8768,1,5.72,3.0
30576,6956,8768,8768,1,5.72,1.6666666666666667
16506,6510,8768,9868,1,6.02,5.0
33910,6955,8768,8768,1,5.72,2.6666666666666665
24199,6946,8768,8768,1,5.73,3.857142857142857
23375,6943,8768,8780,10,5.73,2.25
21089,6942,8768,8768,1,5.72,4.125
31880,6930,8768,8768,1,5.74,3.857142857142857
25639,6928,8768,8768,1,5.75,2.2
4158,6441,8768,8768,1,6.05,4.594594594594595
27793,6922,8768,8768,1,5.75,4.0
9930,1240,8768,8768,1,7.61,5.031818181818182
21451,4534,8768,8768,1,6.68,5.414634146341464
3685,6511,8768,8768,1,6.01,5.0
32750,6512,8768,8768,1,6.02,4.0
32755,6690,8768,8768,1,5.9,4.0
29772,6685,8768,9868,1,5.89,6.0
29943,6566,8768,9868,1,5.98,4.833333333333333
19519,6568,8768,8768,1,5.98,4.352941176470588
12237,6573,8768,9840,12,5.98,4.6923076923076925
24995,6662,8768,8768,1,5.92,2.0
10519,6575,8768,9840,1,5.98,4.211746522411128
6533,4470,8768,8768,1,6.69,5.5
29770,6586,8768,8768,1,5.97,3.0
29707,6636,8768,8768,1,5.94,5.555555555555555
20613,4466,8768,8768,1,6.7,4.94949494949495
12101,6626,8768,8768,1,5.94,3.8596491228070176
6412,6593,8768,9885,6,5.97,1.75
12623,2251,8768,8768,1,7.29,4.557377049180328
17693,6597,8768,8768,1,5.96,3.0555555555555554
28439,6691,8768,9813,1,5.9,3.9642857142857144
8619,6695,8768,9813,1,5.9,4.360902255639098
20705,6704,8768,9840,3,5.89,3.3333333333333335
19727,6558,8768,8768,1,5.99,4.396551724137931
6513,6790,8768,9885,1,5.84,4.733333333333333
32139,6515,8768,8768,1,6.01,4.0
9826,6770,8768,9885,1,5.85,3.2
31300,6766,8768,8768,1,5.85,3.5
29585,6762,8768,9868,1,5.87,5.333333333333333
9732,6516,8768,8768,1,6.01,5.0
9502,6749,8768,8768,1,5.86,4.0256410256410255
1203,1442,8768,9868,1,7.53,6.868217054263566
30199,6740,8768,8768,1,5.87,5.0
6399,1352,8768,8768,1,7.56,5.771812080536913
5662,6732,8768,9868,1,5.88,3.7916666666666665
9667,6731,8768,8768,1,5.88,4.866666666666666
31830,6725,8768,8768,1,5.88,4.333333333333333
19185,6720,8768,8768,1,5.88,4.230769230769231
32853,6717,8768,8768,1,5.88,3.0
18643,6556,8768,8768,1,5.99,3.3333333333333335
20913,6543,8768,8768,1,5.99,3.9672131147540983
25549,7436,8768,8768,1,5.25,3.142857142857143
5263,6408,8768,8768,1,6.07,4.96875
19287,7024,8768,8768,1,5.67,4.590909090909091
32767,7340,8768,8768,1,5.36,3.5
32745,6266,8768,8768,1,6.13,3.0
31108,7329,8768,9840,2,5.38,3.2857142857142856
32811,7315,8768,8768,1,5.38,6.0
30075,7312,8768,8768,1,5.39,4.5
14023,7311,8768,8768,1,5.39,3.0
21717,7309,8768,8768,1,5.39,0.3333333333333333
6670,4070,8768,9868,1,6.79,6.636363636363637
21875,7307,8768,9840,1,5.39,3.4705882352941178
32344,7299,8768,8768,1,5.4,3.0
25113,6272,8768,9813,1,6.13,4.107142857142857
32446,4608,8768,8768,1,6.66,5.6
29771,7270,8768,9868,1,5.44,5.5
29946,7269,8768,8768,1,5.44,5.0
23483,6288,8768,8768,1,6.12,3.9
15529,7347,8768,8768,1,5.36,0.75
4705,2382,8768,8768,8,7.27,5.303005686433794
25461,7352,8768,9868,1,5.35,2.857142857142857
32813,7357,8768,8768,1,5.34,4.333333333333333
32384,7428,8768,9840,1,5.24,1.0
28687,7423,8768,8768,1,5.26,4.5
20725,7420,8768,8768,1,5.26,1.0
25077,6242,8768,9885,1,6.14,4.235294117647059
24861,7416,8768,8768,1,5.26,2.6666666666666665
3007,5181,8768,9885,1,6.5,4.27027027027027
32747,6247,8768,8768,1,6.14,3.0
10691,6290,8768,8768,1,6.12,4.415584415584416
30241,7404,8768,8768,1,5.28,3.5
30430,7398,8768,8768,1,5.3,2.0
11579,7397,8768,8768,1,5.28,4.333333333333333
30845,2388,8768,9868,1,7.26,3.8947368421052633
30076,7387,8768,8768,1,5.3,5.0
6856,7366,8768,8768,1,5.33,4.243243243243243
12521,7363,8768,8768,1,5.34,3.909090909090909
30433,7360,8768,8768,1,5.34,3.0
8681,7399,8768,8768,1,5.28,3.4285714285714284
24201,7023,8768,8768,1,5.67,3.1666666666666665
8717,7252,8768,8768,1,5.45,3.1176470588235294
15525,7233,8768,8768,1,5.47,1.3333333333333333
18831,7101,8768,8768,1,5.6,3.0
32338,6391,8768,8768,1,6.06,4.666666666666667
15423,6393,8768,8768,1,6.07,4.111111111111111
12993,7079,8768,8768,1,5.62,3.5714285714285716
31048,4559,8768,8768,1,6.67,3.6666666666666665
33909,7066,8768,8768,1,5.63,3.3333333333333335
11543,6398,8768,8768,1,6.07,3.8208955223880596
32748,6400,8768,8768,1,6.07,3.0
11189,7058,8768,8768,1,5.64,3.3870967741935485
30534,7052,8768,8768,1,5.64,3.0
13857,7042,8768,8768,1,5.65,1.8333333333333333
24179,6405,8768,8768,1,6.07,4.6
24197,7037,8768,8768,1,5.65,2.6
20857,7036,8768,8768,1,5.66,3.5357142857142856
25293,7031,8768,9840,4,5.66,1.3333333333333333
31568,7102,8768,8768,1,5.6,4.5
19521,6374,8768,8768,1,6.08,3.4693877551020407
4097,6361,8768,9868,1,6.09,4.666666666666667
33046,4154,8768,8780,12,6.77,4.88265306122449
32764,7230,8768,8768,1,5.48,3.0
12661,4605,8768,8768,1,6.66,5.206896551724138
30428,7212,8768,8768,1,5.49,5.666666666666667
12637,2202,8768,8768,1,7.32,4.910179640718563
29955,7191,8768,8768,1,5.51,3.0
8696,7180,8768,8768,1,5.53,4.0
31641,7168,8768,8768,1,5.54,3.5
24633,7241,8768,8768,1,5.46,2.0
8752,7156,8768,8768,1,5.55,2.6
19217,7150,8768,8768,1,5.55,4.0
10799,6350,8768,8768,1,6.09,3.9722222222222223
6666,4137,8768,8768,1,6.78,5.294573643410852
32856,7132,8768,8768,1,5.57,3.0
23157,7130,8768,8768,1,5.57,3.0
7296,7122,8768,8768,1,5.58,4.681818181818182
30886,6358,8768,9868,1,6.09,6.5
32749,7152,8768,8768,1,5.55,4.333333333333333
32826,6215,8768,8768,1,6.16,1.0
33905,6599,8768,9840,1,5.97,1.4
30424,7547,8768,8768,1,5.1,3.5
28591,8663,8768,9840,26,3.98,4.666666666666667
32031,4764,8768,8768,1,6.62,5.285714285714286
10132,5576,8768,8768,1,6.38,6.428571428571429
32812,8641,8768,8768,1,4.86,3.0
21869,8634,8768,9885,1,5.81,1.3333333333333333
30445,5595,8768,9885,1,6.39,2.6818181818181817
32756,8605,8768,8768,1,5.14,3.0
32775,8043,8768,8768,1,3.95,3.0
32868,8601,8768,8768,1,4.14,3.0
31450,8587,8768,8768,1,3.77,5.25
24429,2139,8768,8768,1,7.33,4.449438202247191
32757,8584,8768,8768,1,4.93,4.0
24789,8575,8768,9813,1,5.55,4.0
2274,3363,8768,8768,1,6.99,5.1746411483253585
32233,5617,8768,8768,1,6.37,4.0
30201,8555,8768,8768,1,4.35,3.0
33885,8083,8768,8768,1,5.24,7.0
7415,5917,8768,8768,1,6.27,4.6875
32783,8084,8768,8768,1,4.24,4.0
29780,8666,8768,9868,1,5.04,2.0
33906,8553,8768,8768,1,3.54,3.0
32855,8672,8768,8768,1,4.85,3.0
32858,7981,8768,8768,1,5.51,4.0
30168,6068,8768,8768,1,6.22,4.3076923076923075
6548,2465,8768,8768,1,7.25,5.496097137901128
30169,8762,8768,8768,1,4.54,3.0
29970,8757,8768,8768,1,5.46,4.0
5043,3312,8768,9813,6,7.01,6.0606060606060606
31730,7904,8768,9868,1,6.0,7.0
33908,8753,8768,8768,1,5.14,2.0
15787,7910,8768,8780,8,5.55,2.0
31662,7916,8768,8768,1,4.67,4.0
32642,8752,8768,9840,1,4.07,3.0
32859,7928,8768,8768,1,5.4,2.0
33866,8731,8768,8768,1,3.85,3.0
33124,8715,8768,8768,1,4.2,3.0
4890,5024,8768,8768,1,6.55,4.604651162790698
11507,4759,8768,8768,1,6.62,4.83112582781457
15279,4761,8768,9885,1,6.62,4.8108108108108105
32861,8685,8768,8768,1,4.73,3.0
12659,3804,8768,8768,1,6.86,4.804878048780488
30745,633,8768,9813,1,7.92,5.1104651162790695
12121,5997,8768,8768,1,6.25,4.586206896551724
10050,1640,8768,8768,1,7.47,5.849206349206349
22513,3753,8768,8768,1,6.87,4.566666666666666
23365,5903,8768,8768,1,6.27,4.222222222222222
24903,8392,8768,8768,1,4.15,2.3333333333333335
33272,8389,8768,8768,1,4.93,3.0
32776,8385,8768,8768,1,3.85,3.0
33401,8368,8768,8768,1,3.65,2.6666666666666665
9733,2584,8768,8768,1,7.21,5.5256410256410255
6401,1779,8768,9813,1,7.43,4.8161764705882355
11033,2118,8768,8768,1,7.34,4.988795518207283
19597,8354,8768,9885,1,4.81,2.5
29963,8334,8768,8768,1,3.93,3.0
20929,5708,8768,8768,1,6.34,5.166666666666667
17897,5776,8768,9813,1,6.32,4.869565217391305
31762,5713,8768,9868,1,6.34,5.0
23129,8308,8768,8768,1,5.49,4.0
33907,8306,8768,8768,1,3.53,2.0
32844,8296,8768,8768,1,4.89,3.0
21103,4882,8768,8768,1,6.59,3.9489795918367347
22215,5725,8768,8780,11,6.34,5.0
32784,8293,8768,8768,1,3.93,3.0
2728,3474,8768,8768,1,6.96,5.39
32777,8179,8768,8768,1,3.53,2.0
29744,8545,8768,8768,1,4.63,3.0
32953,1790,8768,8768,1,7.43,5.928571428571429
9907,2593,8768,8768,1,7.2,4.87117903930131
29123,5898,8768,8768,1,6.28,5.571428571428571
32481,4820,8768,9813,1,6.59,3.6666666666666665
25495,5877,8768,8768,1,6.28,4.5
2938,3664,8768,8780,51,6.9,6.410256410256411
1561,5856,8768,8780,12,6.29,4.853448275862069
32851,8514,8768,8768,1,3.49,3.0
32768,8511,8768,8768,1,3.85,2.0
29377,8504,8768,9868,1,5.08,4.0
33420,3636,8768,8768,1,6.91,6.0
33217,8131,8768,8768,1,4.4,3.0
19081,4928,8768,8768,1,6.58,4.7368421052631575
17949,519,8768,8768,1,8.0,5.545454545454546
13053,3606,8768,8768,1,6.91,4.426470588235294
30065,8446,8768,9868,1,3.95,6.0
33037,3601,8768,8780,13,6.92,5.34065934065934
32763,8436,8768,8768,1,4.51,3.0
20365,5658,8768,8768,1,6.36,3.845549738219895
25641,5831,8768,8768,1,6.3,3.5
32904,8416,8768,9885,6,4.17,3.0
32800,8174,8768,8768,1,4.28,2.0
32778,7885,8768,8768,1,3.67,2.0
29153,8710,8768,8768,1,4.22,3.0
32850,8768,8768,8768,1,4.48,3.0
32700,2998,8768,8768,1,7.09,5.233333333333333
30104,7645,8768,8768,1,4.93,2.0
10720,3010,8768,8768,1,7.09,6.0
14951,1921,8768,8768,1,7.4,4.946478873239436
33689,5383,8768,8768,1,6.44,2.5
30429,7675,8768,8768,1,4.85,3.0
8312,6070,8768,8768,1,6.22,5.159090909090909
29311,7676,8768,9868,1,4.84,4.333333333333333
32779,7636,8768,8768,1,4.93,2.0
30903,3099,8768,8768,2,7.06,4.0
32468,3118,8768,8768,1,7.06,5.233333333333333
5868,7708,8768,9868,1,4.72,2.4285714285714284
29952,7710,8768,9868,1,4.72,0.5
31501,7715,8768,8768,1,4.71,2.3333333333333335
13253,4712,8768,9868,1,6.63,5.595041322314049
24823,3897,8768,8768,1,6.83,3.5421686746987953
10585,7726,8768,8768,1,4.68,2.8
30092,7738,8768,8768,1,4.62,2.0
17151,7693,8768,8768,1,4.79,2.2
29941,7628,8768,8780,11,4.95,3.5052083333333335
15527,7627,8768,8768,1,4.95,2.875
33119,7626,8768,9840,1,4.97,2.6363636363636362
32030,2793,8768,8768,1,7.15,6.222222222222222
32765,7560,8768,8768,1,5.08,4.333333333333333
23023,7564,8768,8768,1,5.07,4.0625
17010,5148,8768,8768,1,6.52,4.666666666666667
31894,5141,8768,8768,1,6.52,4.3076923076923075
13153,5135,8768,8768,1,6.52,4.428571428571429
17913,4663,8768,8768,1,6.66,4.507936507936508
20707,7574,8768,8768,1,5.06,2.769230769230769
25533,7590,8768,8768,1,5.04,2.6666666666666665
5158,7591,8768,8768,1,5.04,3.9788359788359786
4689,6189,8768,8768,1,6.17,4.438356164383562
29902,7598,8768,8768,1,5.02,3.0
11487,2943,8768,8768,1,7.11,5.0271739130434785
32293,7599,8768,9840,1,5.02,3.0
29933,7600,8768,9813,2,5.02,4.0
7659,5107,8768,8768,1,6.52,4.388888888888889
30427,7606,8768,8768,1,5.01,3.0
10436,7615,8768,9868,1,4.98,2.727272727272727
4393,7623,8768,9868,1,4.96,2.269230769230769
23517,7745,8768,9868,1,4.57,0.6666666666666666
9056,7764,8768,8768,1,4.45,3.894230769230769
13281,3515,8768,8768,1,6.94,5.656716417910448
33220,7766,8768,8768,1,4.45,2.0
30514,3198,8768,9840,1,7.04,4.6849894291754755
12683,5475,8768,8768,1,6.42,4.527777777777778
15673,3167,8768,8768,1,7.05,4.877777777777778
29619,7810,8768,9868,1,4.08,3.75
20877,2161,8768,8768,1,7.33,4.928301886792453
31687,7800,8768,9840,1,4.22,3.0
34252,5431,8768,8768,1,6.39,10.0
10586,7772,8768,8768,1,4.4,2.764705882352941
15453,5068,8768,8768,1,6.54,4.111111111111111
19187,6598,8768,8768,1,5.96,3.8333333333333335
31780,2037,8768,8768,1,7.35,5.478260869565218
4396,7770,8768,9868,1,4.42,1.6470588235294117
10849,5067,8768,8768,1,6.54,4.533333333333333
5036,3873,8768,9813,7,6.84,5.8
22255,7828,8768,9868,1,3.83,1.0
21409,3127,8768,8768,1,7.06,4.096774193548387
18561,7769,8768,8768,1,4.43,1.5
31688,7812,8768,8768,1,4.03,1.25
13755,3869,8768,9868,1,6.82,5.583333333333333
13311,7802,8768,8768,1,4.19,2.888888888888889
29617,7850,8768,9868,1,3.41,1.5
31760,7511,8771,9868,1,5.15,5.25
30862,7045,8771,9868,1,5.65,6.5
30435,8216,8771,9840,4,4.24,3.0
30399,7582,8771,9868,1,5.05,3.0
19219,7189,8771,9868,1,5.52,4.0
31506,8219,8771,9868,1,4.46,3.5
32695,6505,8771,9840,1,6.02,4.0
28987,7175,8771,9868,1,5.53,3.5
33242,2789,8771,9813,1,7.15,3.473684210526316
28587,7533,8771,9868,1,5.12,7.0
29920,8259,8771,9868,1,4.75,4.5
30309,8771,8771,9868,6,5.55,2.0
31833,7563,8771,9868,1,5.08,2.5
31831,7541,8771,9868,1,5.12,2.6
33187,6869,8771,9868,1,5.79,3.375
29655,7945,8771,9868,1,4.42,3.5
29921,7937,8771,9868,1,5.52,4.5
29922,8455,8771,9868,1,4.16,4.0
30408,8667,8771,9868,1,2.72,3.0
31511,8139,8771,9868,1,6.56,4.0
31507,7472,8771,9868,1,5.2,4.333333333333333
29957,7789,8771,9868,1,4.27,2.0
28653,7333,8771,9868,1,5.37,1.5
29765,5916,8771,9868,1,6.27,7.0
28647,7714,8771,9868,1,4.71,1.4285714285714286
28655,7644,8771,9868,1,4.92,3.1666666666666665
29629,7263,8771,9868,1,5.44,5.0
31832,7691,8771,9868,1,4.8,1.4
29923,8020,8771,9868,1,4.69,4.0
32636,8138,8771,9840,1,4.36,3.0
31510,8065,8771,9868,1,4.11,4.0
31834,7421,8771,9868,1,5.26,2.0
9996,402,8772,8780,39,8.1,6.774193548387097
7524,6954,8772,9868,1,5.72,4.142857142857143
31769,6751,8772,9868,1,5.86,5.0
10285,8330,8772,9868,1,6.05,3.5
10282,8329,8772,8780,12,5.95,2.5
30012,8638,8772,9868,1,4.0,3.6666666666666665
8677,3284,8772,9813,1,7.02,5.8
20183,8325,8772,8780,46,6.87,3.0
5693,5586,8772,9885,1,6.38,2.0
10774,8586,8772,8780,51,6.47,2.4
29782,8316,8772,9868,1,4.21,4.666666666666667
6272,8772,8772,9885,1,6.21,5.0
11245,8328,8772,8780,52,6.2,2.5
6835,6857,8772,9868,1,5.8,3.5294117647058822
5168,5446,8772,9813,1,6.42,5.487804878048781
6902,3083,8772,8780,52,7.07,2.5
244,3479,8772,8780,39,6.95,4.72972972972973
31972,6700,8772,9868,1,5.9,9.0
16119,4412,8772,9813,1,6.71,4.666666666666667
19401,5645,8772,9868,1,6.36,2.5714285714285716
8092,3424,8772,9868,1,6.97,5.578947368421052
30973,8707,8772,9868,1,4.58,5.0
2282,4397,8772,8780,26,6.72,3.2
3215,5667,8772,9868,1,6.35,5.48
23765,8750,8772,9813,2,4.27,0.6666666666666666
13673,6470,8772,9885,1,6.04,4.597222222222222
21081,6580,8772,9868,1,5.98,1.25
2500,2094,8772,9885,3,7.35,6.508982035928144
23767,8751,8772,9885,2,4.33,1.5
22221,8373,8772,8780,1274,6.8,3.5
3475,5549,8772,9868,1,6.39,5.085365853658536
4096,8359,8772,9868,1,5.07,2.5
7696,8534,8772,9868,1,7.2,5.333333333333333
29557,8353,8772,9868,1,4.14,2.5
33860,8541,8772,9840,1,2.84,2.0
11829,8326,8772,8780,46,7.15,3.0
30072,8135,8772,9868,1,4.92,7.0
989,6172,8772,9813,1,6.18,2.111111111111111
3646,3585,8772,9868,1,6.92,5.388888888888889
7497,7226,8772,9868,1,5.48,3.5
25291,7567,8772,9813,1,5.08,2.75
14211,8163,8772,8780,312,6.68,4.333333333333333
33734,6232,8772,9840,1,6.15,4.0
29555,8243,8772,9868,1,4.21,4.0
